Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
knl01;12579;12895;0;69.3;0;430;30.7;0;0;0;0;2.15;0;0;
knl01;12579;12579;1.25;47.6;18.16;479;30.9;0.84;0.63;0.21;0.42;2.39;0;0;
knl01;12579;12683;0;63.28;0;433;36.72;0;0;0;0;2.16;0;0;
knl01;12579;12717;0;61.33;0;437;38.67;0;0;0;0;2.18;0;0;
knl01;12579;13020;0.23;74.36;0;433;25.4;0;0;0;0;2.16;0;0;
knl01;12579;13050;0;67.29;0;431;32.71;0;0;0;0;2.15;0;0;
knl01;12579;13065;0;68.14;0;430;31.86;0;0;0;0;2.15;0;0;
knl01;12579;12862;0;69.2;0;435;30.8;0;0;0;0;2.17;0;0;
knl01;12579;12615;0.23;50.58;0;431;49.19;0;0;0;0;2.15;0;0;
knl01;12579;12651;0;55.4;0;435;44.6;0;0;0;0;2.17;0;0;
knl01;12579;12753;0;62.33;0;430;37.67;0;0;0;0;2.15;0;0;
knl01;12579;12961;0;70.09;0;428;29.91;0;0;0;0;2.14;0;0;
knl01;12588;_ALL;0.17;63.95;1.18;6882.99;34.53;0.12;0;0.01;0.03;2.32;0;0;
knl01;12588;12606;0;53.41;0;425;46.59;0;0;0;0;2.12;0;0;
knl01;12588;13035;0;65.89;0;431;34.11;0;0;0;0;2.15;0;0;
knl01;12588;12819;0.24;70.31;0;421;29.45;0;0;0;0;2.1;0;0;
knl01;12588;12588;2.15;48.17;17.42;465;29.89;1.72;0;0.22;0.43;2.32;0;0;
knl01;12588;12628;0;57.71;0;428;42.29;0;0;0;0;2.14;0;0;
knl01;12588;12656;0.23;59.58;0;428;40.19;0;0;0;0;2.14;0;0;
knl01;12588;12679;0;57.04;0;426;42.96;0;0;0;0;2.13;0;0;
knl01;12588;12735;0;63.47;0;427;36.53;0;0;0;0;2.13;0;0;
knl01;12588;12767;0;64.88;0;430;35.12;0;0;0;0;2.15;0;0;
knl01;12588;13008;0;77.28;0;427;22.72;0;0;0;0;2.13;0;0;
knl01;12588;13057;0;67.21;0;427;32.79;0;0;0;0;2.13;0;0;
knl01;12588;12860;0;63.64;0;429;36.36;0;0;0;0;2.14;0;0;
knl01;12588;12892;0;67.98;0;431;32.02;0;0;0;0;2.15;0;0;
knl01;12588;12928;0;71.86;0;430;28.14;0;0;0;0;2.15;0;0;
knl01;12588;12702;0;63.19;0;432;36.81;0;0;0;0;2.16;0;0;
knl01;12588;12967;0;73;0;426;27;0;0;0;0;2.13;0;0;
knl01;12581;_ALL;0.14;64.31;1.33;6919.98;34.1;0.03;0.01;0.03;0;2.38;0;0.04;
knl01;12581;12654;0;61.25;0;431;38.75;0;0;0;0;2.15;0;0;
knl01;12581;12788;0;64.73;0;431;35.27;0;0;0;0;2.15;0;0;
knl01;12581;13068;0;66.28;0;430;33.72;0;0;0;0;2.15;0;0;
knl01;12581;13025;0;71.93;0;431;28.07;0;0;0;0;2.15;0;0;
knl01;12581;12864;0;69.44;0;432;30.56;0;0;0;0;2.16;0;0;
knl01;12581;12925;0;69.54;0;430;30.47;0;0;0;0;2.15;0;0;
knl01;12581;12956;0;73.41;0;425;26.59;0;0;0;0;2.12;0;0;
knl01;12581;12613;0;57.14;0;427;42.86;0;0;0;0;2.13;0;0;
knl01;12581;12992;0.23;74.01;0;431;25.75;0;0;0;0;2.15;0;0;
knl01;12581;13052;0;69.37;0;431;30.63;0;0;0;0;2.15;0;0;
knl01;12581;12824;0;62.85;0;428;37.15;0;0;0;0;2.14;0;0;
knl01;12581;12581;1.26;46.22;19.33;476;31.51;0.42;0.21;0.42;0;2.38;0;0.63;
knl01;12581;12894;0.47;65.04;0;429;34.5;0;0;0;0;2.14;0;0;
knl01;12581;12755;0.23;61.36;0;427;38.41;0;0;0;0;2.13;0;0;
knl01;12581;12682;0;57.58;0;429;42.42;0;0;0;0;2.14;0;0;
knl01;12581;12728;0;60.65;0;432;39.35;0;0;0;0;2.16;0;0;
knl01;12582;_ALL;0.19;63.92;1.36;6915;34.43;0;0.01;0.03;0.06;2.39;0;0;
knl01;12582;13001;0;71.96;0;428;28.04;0;0;0;0;2.14;0;0;
knl01;12582;12632;0;55.22;0;431;44.78;0;0;0;0;2.15;0;0;
knl01;12582;13060;0;68.22;0;428;31.78;0;0;0;0;2.14;0;0;
knl01;12582;12582;1.46;47.81;19.62;479;29.65;0;0.21;0.42;0.84;2.39;0;0;
knl01;12582;12608;0.23;56.21;0;427;43.56;0;0;0;0;2.13;0;0;
knl01;12582;12787;0;61.77;0;429;38.23;0;0;0;0;2.14;0;0;
knl01;12582;12681;0;60.19;0;427;39.81;0;0;0;0;2.13;0;0;
knl01;12582;12715;0;60.19;0;427;39.81;0;0;0;0;2.13;0;0;
knl01;12582;12751;0.23;61.43;0;433;38.34;0;0;0;0;2.16;0;0;
knl01;12582;13034;0;65.43;0;431;34.57;0;0;0;0;2.15;0;0;
knl01;12582;12820;0;65.5;0;429;34.5;0;0;0;0;2.14;0;0;
knl01;12582;12854;0;66.28;0;430;33.72;0;0;0;0;2.15;0;0;
knl01;12582;12883;0;69.86;0;428;30.14;0;0;0;0;2.14;0;0;
knl01;12582;12914;0.23;70.23;0;430;29.53;0;0;0;0;2.15;0;0;
knl01;12582;12943;0.23;71.56;0;429;28.21;0;0;0;0;2.14;0;0;
knl01;12582;12973;0.47;72.73;0;429;26.81;0;0;0;0;2.14;0;0;
knl01;12573;_ALL;0.15;63.78;1.35;6888.99;34.56;0.1;0.04;0;0.01;2.37;0;0;
knl01;12573;12797;0;63;0;427;37;0;0;0;0;2.13;0;0;
knl01;12573;13045;0;72.2;0;428;27.8;0;0;0;0;2.14;0;0;
knl01;12573;13064;0;65.65;0;425;34.35;0;0;0;0;2.12;0;0;
knl01;12573;12835;0.23;66.51;0;427;33.26;0;0;0;0;2.13;0;0;
knl01;12573;12614;0;53.95;0;430;46.05;0;0;0;0;2.15;0;0;
knl01;12573;13073;0;68.15;0;427;31.85;0;0;0;0;2.13;0;0;
knl01;12573;12689;0;56.44;0;427;43.56;0;0;0;0;2.13;0;0;
knl01;12573;12729;0;63.55;0;428;36.45;0;0;0;0;2.14;0;0;
knl01;12573;12765;0.23;62.91;0;426;36.85;0;0;0;0;2.13;0;0;
knl01;12573;13026;0.47;72.17;0;424;27.36;0;0;0;0;2.12;0;0;
knl01;12573;12573;1.05;46.84;19.62;474;30.17;1.48;0.63;0;0.21;2.37;0;0;
knl01;12573;12653;0.23;51.74;0;431;48.03;0;0;0;0;2.15;0;0;
knl01;12573;12869;0;66.13;0;431;33.87;0;0;0;0;2.15;0;0;
knl01;12573;12904;0;68.3;0;429;31.7;0;0;0;0;2.14;0;0;
knl01;12573;12949;0;72.66;0;428;27.34;0;0;0;0;2.14;0;0;
knl01;12573;12987;0;72.37;0;427;27.63;0;0;0;0;2.13;0;0;
knl01;12583;_ALL;0.2;63.88;1.25;6940.99;34.51;0.06;0.03;0.03;0.03;2.4;0;0.01;
knl01;12583;12732;0.23;64.72;0;428;35.05;0;0;0;0;2.14;0;0;
knl01;12583;12780;0.47;67.29;0;425;32.24;0;0;0;0;2.12;0;0;
knl01;12583;12807;0;70.07;0;431;29.93;0;0;0;0;2.15;0;0;
knl01;12583;12919;0.23;75.52;0;433;24.25;0;0;0;0;2.16;0;0;
knl01;12583;12889;0;70.37;0;432;29.63;0;0;0;0;2.16;0;0;
knl01;12583;12666;0;59.82;0;433;40.18;0;0;0;0;2.16;0;0;
knl01;12583;12948;0.23;65.13;0;433;34.64;0;0;0;0;2.16;0;0;
knl01;12583;12646;0;58.7;0;431;41.3;0;0;0;0;2.15;0;0;
knl01;12583;12757;0;65.65;0;425;34.35;0;0;0;0;2.12;0;0;
knl01;12583;12583;1.25;48.65;18.09;481;29.73;0.83;0.42;0.42;0.42;2.4;0;0.21;
knl01;12583;12607;0;52.57;0;428;47.43;0;0;0;0;2.14;0;0;
knl01;12583;12858;0;69.75;0;433;30.25;0;0;0;0;2.16;0;0;
knl01;12583;12627;0.23;53.23;0;434;46.54;0;0;0;0;2.17;0;0;
knl01;12583;12834;0;70.11;0;435;29.89;0;0;0;0;2.17;0;0;
knl01;12583;12700;0.23;64.95;0;428;34.81;0;0;0;0;2.14;0;0;
knl01;12583;12977;0.23;67.29;0;431;32.48;0;0;0;0;2.15;0;0;
knl01;12587;_ALL;0.15;64.18;1.14;6815.01;34.37;0.06;0.01;0;0.06;2.31;0;0.03;
knl01;12587;13021;0;75.94;0;424;24.06;0;0;0;0;2.12;0;0;
knl01;12587;12726;0;57.55;0;424;42.45;0;0;0;0;2.12;0;0;
knl01;12587;12801;0;59.48;0;422;40.52;0;0;0;0;2.11;0;0;
knl01;12587;12896;0;69.34;0;424;30.66;0;0;0;0;2.12;0;0;
knl01;12587;12616;0;54.63;0;421;45.37;0;0;0;0;2.11;0;0;
knl01;12587;12655;0.24;56.37;0;424;43.4;0;0;0;0;2.12;0;0;
knl01;12587;12958;0;72.38;0;420;27.62;0;0;0;0;2.1;0;0;
knl01;12587;13081;0;64.94;0;425;35.06;0;0;0;0;2.13;0;0;
knl01;12587;12763;0;61.79;0;424;38.21;0;0;0;0;2.12;0;0;
knl01;12587;12587;1.52;50.98;16.92;461;28.2;0.87;0.22;0;0.87;2.31;0;0.43;
knl01;12587;13083;0;69.81;0;424;30.19;0;0;0;0;2.12;0;0;
knl01;12587;12840;0;65.96;0;423;34.04;0;0;0;0;2.12;0;0;
knl01;12587;12868;0.24;66.27;0;424;33.49;0;0;0;0;2.12;0;0;
knl01;12587;12924;0;71.76;0;425;28.24;0;0;0;0;2.13;0;0;
knl01;12587;12688;0.24;57.18;0;425;42.59;0;0;0;0;2.13;0;0;
knl01;12587;12991;0;73.65;0;425;26.35;0;0;0;0;2.13;0;0;
knl01;12586;_ALL;0.14;63.44;1.38;6939.01;34.85;0.06;0.01;0.03;0.06;2.42;0;0.03;
knl01;12586;12748;0;65.66;0;431;34.34;0;0;0;0;2.16;0;0;
knl01;12586;12774;0;65.97;0;432;34.03;0;0;0;0;2.16;0;0;
knl01;12586;12586;1.03;45.04;19.83;484;31.4;0.83;0.21;0.41;0.83;2.42;0;0.41;
knl01;12586;12839;0;72.09;0;430;27.91;0;0;0;0;2.15;0;0;
knl01;12586;12619;0;52.44;0;431;47.56;0;0;0;0;2.16;0;0;
knl01;12586;12648;0;53.18;0;425;46.82;0;0;0;0;2.13;0;0;
knl01;12586;12940;0.24;73.88;0;425;25.88;0;0;0;0;2.13;0;0;
knl01;12586;12723;0;58.82;0;425;41.18;0;0;0;0;2.13;0;0;
knl01;12586;13004;0.23;67.9;0;433;31.87;0;0;0;0;2.17;0;0;
knl01;12586;13030;0;69.53;0;430;30.47;0;0;0;0;2.15;0;0;
knl01;12586;12802;0;65.19;0;428;34.81;0;0;0;0;2.14;0;0;
knl01;12586;12665;0;57.01;0;435;42.99;0;0;0;0;2.18;0;0;
knl01;12586;12872;0;65.98;0;435;34.02;0;0;0;0;2.18;0;0;
knl01;12586;12906;0.23;70.3;0;431;29.47;0;0;0;0;2.16;0;0;
knl01;12586;12696;0.46;59.58;0;433;39.95;0;0;0;0;2.17;0;0;
knl01;12586;12971;0;74.71;0;431;25.29;0;0;0;0;2.16;0;0;
knl01;12585;_ALL;0.1;63.02;1.19;6918.01;35.5;0.01;0;0.01;0.07;2.36;0;0.09;
knl01;12585;13019;0;65.88;0;425;34.12;0;0;0;0;2.13;0;0;
knl01;12585;12734;0;59.4;0;431;40.6;0;0;0;0;2.16;0;0;
knl01;12585;12829;0.23;64.19;0;430;35.58;0;0;0;0;2.15;0;0;
knl01;12585;12859;0;71.06;0;425;28.94;0;0;0;0;2.13;0;0;
knl01;12585;12624;0.23;52.2;0;431;47.56;0;0;0;0;2.16;0;0;
knl01;12585;12650;0;58.04;0;429;41.96;0;0;0;0;2.15;0;0;
knl01;12585;12703;0;58.53;0;434;41.47;0;0;0;0;2.17;0;0;
knl01;12585;12954;0;72.09;0;430;27.91;0;0;0;0;2.15;0;0;
knl01;12585;12769;0.23;59.4;0;431;40.37;0;0;0;0;2.16;0;0;
knl01;12585;13046;0;65.49;0;426;34.51;0;0;0;0;2.13;0;0;
knl01;12585;12921;0.23;69.37;0;431;30.39;0;0;0;0;2.16;0;0;
knl01;12585;12585;0.64;47.88;17.37;472;31.36;0.21;0;0.21;1.06;2.36;0;1.27;
knl01;12585;12890;0;71.69;0;431;28.31;0;0;0;0;2.16;0;0;
knl01;12585;12799;0;65.73;0;429;34.27;0;0;0;0;2.15;0;0;
knl01;12585;12678;0;57.6;0;434;42.4;0;0;0;0;2.17;0;0;
knl01;12585;12989;0;71.56;0;429;28.44;0;0;0;0;2.15;0;0;
knl01;12580;_ALL;0.13;64.43;0.99;6857;34.3;0.03;0.01;0.04;0.03;2.29;0;0.03;
knl01;12580;13007;0;67.29;0;428;32.71;0;0;0;0;2.14;0;0;
knl01;12580;12770;0;62.06;0;427;37.94;0;0;0;0;2.13;0;0;
knl01;12580;12823;0;64.94;0;425;35.06;0;0;0;0;2.12;0;0;
knl01;12580;12580;1.31;52.84;14.85;458;28.82;0.44;0.22;0.66;0.44;2.29;0;0.44;
knl01;12580;12630;0;53.38;0;429;46.62;0;0;0;0;2.14;0;0;
knl01;12580;12915;0;72.88;0;424;27.12;0;0;0;0;2.12;0;0;
knl01;12580;12950;0;72.6;0;427;27.4;0;0;0;0;2.13;0;0;
knl01;12580;12731;0;62.21;0;426;37.79;0;0;0;0;2.13;0;0;
knl01;12580;12798;0;64.25;0;428;35.75;0;0;0;0;2.14;0;0;
knl01;12580;12855;0;69.39;0;428;30.61;0;0;0;0;2.14;0;0;
knl01;12580;13077;0;68.71;0;425;31.29;0;0;0;0;2.12;0;0;
knl01;12580;12611;0.47;50.47;0;424;49.06;0;0;0;0;2.12;0;0;
knl01;12580;12884;0.24;73.41;0;425;26.35;0;0;0;0;2.12;0;0;
knl01;12580;12659;0;58.88;0;428;41.12;0;0;0;0;2.14;0;0;
knl01;12580;12690;0;62.06;0;427;37.94;0;0;0;0;2.13;0;0;
knl01;12580;12979;0;76.4;0;428;23.6;0;0;0;0;2.14;0;0;
